TimeStamp,ch1,ch2,ch3,ch4
1213382.1438,7832.96,36505.99,36863.81,38195.95
1213382.1478,7827.24,36501.65,36861.23,38194.47
1213382.1518,7817.89,36495.79,36853.6,38188.56
1213382.1558,7811.79,36489.49,36848.5,38181.83
1213382.1598,7822.47,36497.36,36856.42,38188.75
1213382.1638,7834.58,36511.14,36872.06,38201.34
1213382.1678,7834.15,36514.1,36876.06,38202.29
1213382.1718,7830.19,36508.8,36869.72,38198.05
1213382.1758,7840.68,36516.91,36876.54,38207.25
1213382.1798,7846.88,36522.63,36881.74,38214.35
1213382.1838,7837.73,36519.58,36876.87,38211.16
1213382.1878,7824.28,36510.42,36866.34,38200.67
1213382.1918,7828.67,36510.9,36867.1,38199.57
1213382.1958,7841.49,36519.2,36873.92,38204.25
1213382.1998,7844.16,36517.91,36871.1,38203.15
1213382.2038,7831.34,36506.99,36862.9,38194.28
1213382.2078,7830.05,36504.94,36862.33,38193.37
1213382.2118,7839.87,36506.56,36860.38,38191.23
1213382.2158,7842.21,36505.04,36860.61,38191.23
1213382.2198,7831.62,36505.51,36860.38,38191.23
1213382.2238,7809.12,36494.59,36848.74,38178.64
1213382.2278,7806.83,36494.31,36846.31,38177.69
1213382.2318,7817.89,36501.84,36853.65,38188.37
1213382.2358,7828.19,36510.38,36862.19,38197.09
1213382.2398,7826.0,36505.37,36858.28,38193.61
1213382.2438,7830.76,36500.51,36856.7,38191.75
1213382.2478,7840.44,36506.66,36864.81,38199.19
1213382.2518,7840.35,36509.76,36869.58,38204.1
1213382.2558,7830.43,36505.04,36864.95,38200.67
1213382.2598,7829.81,36501.6,36864.19,38198.76
1213382.2638,7836.53,36504.61,36868.0,38199.57
1213382.2678,7848.03,36504.89,36869.48,38200.19
1213382.2718,7847.12,36507.71,36870.63,38203.91
1213382.2756,7832.86,36504.13,36867.29,38203.77
1213382.2796,7811.36,36493.4,36858.61,38193.52
1213382.2836,7815.31,36497.41,36861.76,38194.61
1213382.2876,7816.41,36491.68,36856.32,38190.23
1213382.2916,7830.43,36509.9,36876.16,38210.3
1213382.2956,7836.63,36515.19,36880.31,38211.73
1213382.2996,7841.25,36519.01,36882.69,38209.73
1213382.3036,7851.17,36530.69,36896.14,38221.7
1213382.3076,7854.18,36531.64,36897.95,38224.13
1213382.3116,7846.55,36521.11,36887.13,38214.26
1213382.3156,7856.42,36520.77,36885.5,38214.59
1213382.3196,7861.19,36521.77,36887.03,38217.22
1213382.3236,7856.89,36516.34,36882.45,38212.21
1213382.3276,7856.04,36521.15,36885.65,38215.07
1213382.3316,7833.96,36521.3,36881.83,38208.54
1213382.3356,7823.66,36523.63,36881.5,38207.25
1213382.3396,7809.31,36516.43,36873.54,38199.33
1213382.3436,7796.72,36501.75,36859.8,38184.79
1213382.3476,7807.4,36514.0,36872.63,38197.09
1213382.3516,7809.69,36517.53,36876.78,38205.06
1213382.3556,7807.06,36508.95,36869.58,38201.48
1213382.3596,7791.95,36494.69,36855.94,38190.18
1213382.3636,7780.36,36491.59,36853.56,38188.13
1213382.3676,7776.36,36499.65,36861.33,38193.09
1213382.3716,7772.07,36499.46,36862.57,38193.04
1213382.3756,7766.39,36504.27,36868.05,38199.48
1213382.3796,7754.28,36504.56,36867.67,38199.72
1213382.3836,7764.29,36515.05,36881.12,38212.26
1213382.3876,7757.14,36515.19,36883.07,38210.54
1213382.3916,7737.02,36504.13,36871.15,38198.14
1213382.3956,7734.82,36498.03,36865.95,38196.19
1213382.3996,7713.32,36484.87,36851.41,38183.26
1213382.4036,7717.51,36485.34,36851.27,38180.78
1213382.4073,7737.59,36490.59,36857.99,38184.36
1213382.4113,7744.93,36492.59,36857.9,38183.84
1213382.4153,7742.12,36485.63,36848.74,38175.3
1213382.4193,7744.6,36480.57,36840.68,38165.81
1213382.4233,7750.42,36478.95,36840.87,38163.43
1213382.4273,7760.76,36492.69,36854.13,38175.87
1213382.4313,7759.24,36498.26,36856.56,38179.78
1213382.4353,7754.71,36492.69,36849.88,38174.68
1213382.4393,7752.13,36491.78,36846.55,38171.58
1213382.4433,7751.66,36490.11,36843.97,38170.39
1213382.4473,7744.98,36490.73,36846.36,38172.82
1213382.4513,7762.62,36501.75,36857.04,38183.88
1213382.4553,7771.49,36509.18,36864.19,38191.37
1213382.4593,7749.51,36492.02,36847.5,38176.49
1213382.4633,7742.6,36478.67,36834.05,38164.1
1213382.4673,7762.58,36484.39,36840.73,38169.39
1213382.4713,7774.26,36486.06,36843.45,38173.01
1213382.4753,7768.68,36480.62,36841.87,38172.49
1213382.4793,7769.49,36481.58,36841.68,38177.26
1213382.4833,7781.03,36491.59,36854.41,38192.85
1213382.4873,7769.01,36481.29,36845.02,38183.5
1213382.4913,7771.4,36481.19,36847.98,38183.79
1213382.4953,7787.18,36491.54,36857.9,38189.84
1213382.4993,7794.29,36494.55,36859.8,38191.61
1213382.5033,7796.57,36495.17,36859.47,38190.04
1213382.5073,7808.69,36501.6,36868.0,38194.85
1213382.5113,7816.17,36508.85,36873.87,38200.57
1213382.5153,7814.98,36513.81,36875.78,38203.43
1213382.5193,7804.73,36501.22,36860.9,38187.94
1213382.5233,7797.15,36495.88,36856.37,38182.02
1213382.5273,7803.92,36503.61,36863.28,38186.98
1213382.5313,7806.59,36505.94,36864.48,38187.89
1213382.5353,7795.0,36504.23,36861.61,38186.7
1213382.539,7776.93,36495.79,36850.84,38178.35
1213382.543,7774.88,36495.55,36850.12,38177.45
1213382.547,7786.32,36503.27,36858.37,38183.03
1213382.551,7785.7,36503.03,36859.09,38184.84
1213382.555,7798.96,36513.05,36870.2,38199.1
1213382.559,7791.28,36503.94,36861.66,38189.7
1213382.563,7794.19,36501.32,36861.14,38190.8
1213382.567,7806.97,36510.14,36872.68,38201.05
1213382.571,7790.52,36498.98,36862.81,38190.66
1213382.575,7773.54,36485.82,36848.17,38177.4
1213382.579,7780.46,36492.59,36854.37,38186.08
1213382.583,7797.62,36507.18,36870.82,38201.15
1213382.587,7807.64,36514.43,36879.45,38210.68
1213382.591,7806.11,36517.53,36882.98,38215.83
1213382.595,7810.93,36524.16,36889.13,38224.42
1213382.599,7816.6,36529.74,36895.42,38229.18
1213382.603,7818.18,36528.97,36896.38,38228.23
1213382.607,7812.21,36522.3,36889.32,38219.22
1213382.611,7805.11,36519.58,36886.03,38214.55
1213382.615,7805.3,36522.2,36888.65,38214.69
1213382.619,7811.31,36526.21,36891.66,38217.31
1213382.623,7814.84,36530.45,36895.37,38220.7
1213382.627,7809.26,36530.5,36895.99,38221.65
1213382.631,7803.11,36523.01,36888.27,38213.4
1213382.635,7809.12,36526.78,36889.99,38216.26
1213382.639,7814.69,36532.5,36892.85,38218.79
1213382.643,7818.13,36535.22,36894.28,38219.74
1213382.647,7819.32,36531.88,36893.23,38218.22
1213382.651,7824.47,36532.98,36892.9,38218.22
1213382.655,7817.41,36523.06,36882.26,38209.73
1213382.659,7814.79,36520.87,36881.26,38208.49
1213382.663,7810.88,36519.91,36879.93,38206.72
1213382.667,7818.37,36526.64,36884.74,38211.73
1213382.6707,7817.08,36527.4,36883.41,38213.02
1213382.6747,7823.04,36531.74,36888.17,38218.79
1213382.6787,7830.1,36543.95,36899.76,38230.38
1213382.6827,7830.29,36541.7,36901.05,38232.0
1213382.6867,7829.95,36534.46,36897.76,38228.71
1213382.6907,7820.89,36526.97,36890.37,38221.79
1213382.6947,7805.25,36523.01,36883.88,38214.69
1213382.6987,7809.93,36531.36,36889.65,38221.79
1213382.7027,7799.86,36527.69,36888.13,38220.51
1213382.7067,7785.23,36518.86,36880.64,38214.12
1213382.7107,7789.04,36517.34,36879.35,38213.88
1213382.7147,7801.06,36516.15,36879.73,38212.02
1213382.7187,7806.49,36519.15,36884.31,38214.88
1213382.7227,7804.44,36514.95,36885.08,38213.31
1213382.7267,7809.45,36522.3,36893.32,38222.41
1213382.7307,7816.51,36530.21,36900.86,38227.9
1213382.7347,7832.81,36536.98,36907.39,38232.52
1213382.7387,7837.44,36540.42,36909.25,38234.62
1213382.7427,7837.73,36539.7,36908.3,38231.85
1213382.7467,7844.97,36548.52,36917.98,38240.63
1213382.7507,7842.73,36549.95,36922.17,38245.73
1213382.7547,7836.77,36540.61,36911.68,38236.15
1213382.7587,7829.62,36539.7,36908.92,38234.52
1213382.7627,7820.23,36534.17,36902.62,38229.66
1213382.7667,7819.08,36536.46,36903.77,38231.19
1213382.7707,7823.61,36541.51,36905.96,38234.33
1213382.7747,7830.05,36544.66,36907.3,38235.96
1213382.7787,7825.66,36537.79,36898.95,38227.94
1213382.7827,7816.08,36528.5,36890.7,38218.74
1213382.7867,7815.89,36528.54,36890.42,38215.5
1213382.7907,7821.51,36524.2,36886.7,38211.68
1213382.7947,7812.74,36517.77,36881.4,38208.06
1213382.7987,7819.37,36526.83,36892.32,38221.36
1213382.8025,7821.7,36529.07,36894.37,38223.6
1213382.8065,7817.46,36519.34,36884.84,38215.26
1213382.8105,7827.19,36528.26,36893.18,38224.08
1213382.8145,7823.47,36521.01,36884.69,38214.97
1213382.8185,7823.28,36512.86,36878.16,38206.87
1213382.8225,7822.85,36516.86,36881.36,38209.16
1213382.8265,7828.14,36531.98,36897.0,38223.7
1213382.8305,7838.15,36543.33,36908.58,38234.1
1213382.8345,7833.15,36538.32,36903.77,38228.95
1213382.8385,7830.1,36530.69,36896.61,38221.41
1213382.8425,7823.99,36528.88,36895.18,38220.41
1213382.8465,7816.98,36526.59,36893.71,38219.93
1213382.8505,7824.37,36529.64,36896.52,38224.18
1213382.8545,7818.32,36524.2,36891.13,38218.03
1213382.8585,7814.93,36526.49,36892.56,38220.46
1213382.8625,7825.23,36529.45,36895.18,38225.27
1213382.8665,7828.05,36529.31,36895.47,38226.08
1213382.8705,7832.19,36531.93,36897.62,38227.61
1213382.8745,7827.47,36529.26,36894.04,38224.37
1213382.8785,7823.71,36520.77,36885.03,38217.22
1213382.8825,7822.23,36519.53,36882.21,38213.54
1213382.8865,7816.74,36516.91,36878.83,38209.01
1213382.8905,7819.61,36519.91,36880.88,38212.11
1213382.8945,7811.98,36511.81,36871.06,38202.48
1213382.8985,7804.54,36509.28,36868.39,38201.53
1213382.9025,7805.49,36512.62,36871.25,38205.2
1213382.9065,7808.97,36512.81,36871.53,38203.86
1213382.9105,7808.3,36519.05,36880.5,38212.21
1213382.9145,7798.67,36512.28,36873.54,38206.15
1213382.9185,7784.75,36506.08,36865.67,38198.19
1213382.9225,7771.97,36500.27,36859.47,38190.66
1213382.9265,7766.1,36494.74,36851.46,38182.45
1213382.9305,7767.73,36493.35,36851.6,38182.36
1213382.9342,7766.58,36491.02,36851.55,38183.03
1213382.9382,7763.48,36494.31,36852.98,38186.51
1213382.9422,7772.49,36497.45,36858.47,38191.51
1213382.9462,7790.57,36499.27,36862.04,38193.8
1213382.9502,7790.23,36506.37,36866.72,38198.52
1213382.9542,7771.97,36502.84,36862.85,38193.99
1213382.9582,7782.94,36519.48,36878.4,38207.58
1213382.9622,7794.05,36528.83,36888.03,38215.78
1213382.9662,7786.89,36518.34,36881.79,38208.06
1213382.9702,7785.7,36515.86,36879.45,38207.11
1213382.9742,7781.41,36508.18,36872.06,38200.81
1213382.9782,7793.14,36515.72,36878.16,38208.63
1213382.9822,7802.77,36521.01,36883.36,38213.83
1213382.9862,7813.45,36526.78,36887.6,38219.93
1213382.9902,7808.16,36524.68,36888.22,38220.55
1213382.9942,7797.29,36526.35,36889.89,38222.17
1213382.9982,7785.37,36519.72,36880.93,38214.93
1213383.0022,7778.31,36519.82,36880.55,38213.31
1213383.0062,7769.63,36514.38,36876.11,38208.49
1213383.0102,7764.1,36510.23,36872.44,38206.77
1213383.0142,7755.47,36513.86,36876.59,38211.78
1213383.0182,7745.41,36509.47,36873.06,38208.92
1213383.0222,7742.02,36503.03,36868.58,38203.2
1213383.0262,7730.68,36502.56,36865.48,38198.14
1213383.0302,7719.33,36498.46,36860.8,38192.9
1213383.0342,7723.71,36500.46,36860.52,38192.8
1213383.0382,7727.77,36503.99,36862.76,38194.23
1213383.0422,7728.01,36502.79,36863.95,38195.09
1213383.0462,7727.34,36499.65,36861.85,38192.8
1213383.0502,7727.81,36489.78,36853.08,38183.5
1213383.0542,7732.73,36496.36,36861.19,38191.08
1213383.0582,7725.19,36500.36,36866.34,38194.28
1213383.0622,7717.04,36499.89,36864.09,38190.66
1213383.0659,7728.05,36512.19,36875.78,38199.38
1213383.0699,7735.63,36515.72,36878.26,38200.81
1213383.0739,7731.63,36509.33,36870.77,38193.42
1213383.0779,7727.96,36498.36,36859.23,38182.69
1213383.0819,7729.63,36502.27,36863.47,38190.27
1213383.0859,7736.83,36506.18,36868.24,38196.23
1213383.0899,7738.54,36507.56,36871.49,38201.48
1213383.0939,7742.12,36515.19,36880.97,38210.21
1213383.0979,7746.03,36516.91,36881.74,38212.21
1213383.1019,7735.87,36503.8,36868.77,38201.38
1213383.1059,7740.07,36502.94,36866.81,38198.81
1213383.1099,7749.22,36507.71,36870.48,38203.15
1213383.1139,7751.99,36507.99,36870.25,38206.58
1213383.1179,7761.91,36511.23,36874.06,38210.25
1213383.1219,7767.87,36508.85,36872.11,38206.53
1213383.1259,7757.24,36501.03,36864.62,38197.24
1213383.1299,7755.47,36501.65,36865.91,38198.38
1213383.1339,7752.37,36505.27,36867.34,38200.05
1213383.1379,7752.8,36507.04,36867.67,38200.1
1213383.1419,7744.36,36500.94,36861.23,38194.37
1213383.1459,7744.17,36498.36,36858.75,38193.28
1213383.1499,7743.55,36498.65,36857.9,38191.28
1213383.1539,7739.59,36495.88,36855.27,38189.03
1213383.1579,7754.8,36506.8,36864.76,38198.24
1213383.1619,7761.29,36513.86,36872.92,38205.82
1213383.1659,7748.41,36500.6,36862.04,38195.04
1213383.1699,7745.22,36493.21,36856.32,38189.37
1213383.1739,7755.9,36499.93,36862.33,38194.76
1213383.1779,7755.33,36500.84,36862.76,38195.57
1213383.1819,7744.41,36495.98,36854.18,38188.03
1213383.1859,7746.89,36498.65,36854.94,38189.42
1213383.1899,7751.42,36497.98,36858.9,38194.85
1213383.1939,7740.59,36491.64,36853.75,38190.56
1213383.1977,7740.78,36494.83,36855.94,38191.51
1213383.2017,7751.08,36501.13,36862.57,38199.24
1213383.2057,7757.81,36500.7,36861.19,38196.38
1213383.2097,7763.77,36503.46,36864.81,38197.14
1213383.2137,7771.21,36513.0,36873.54,38206.15
1213383.2177,7756.66,36503.7,36866.81,38201.96
1213383.2217,7749.22,36493.02,36854.27,38188.89
1213383.2257,7755.57,36498.88,36861.14,38197.19
1213383.2297,7765.44,36507.13,36872.87,38208.63
1213383.2337,7773.59,36512.67,36879.45,38213.78
1213383.2377,7769.78,36505.99,36871.01,38204.72
1213383.2417,7757.0,36488.92,36854.46,38187.41
1213383.2457,7758.14,36487.54,36854.56,38187.7
1213383.2497,7759.38,36491.35,36860.33,38192.94
1213383.2537,7756.85,36500.22,36867.43,38200.29
1213383.2577,7751.32,36499.89,36866.53,38199.86
1213383.2617,7743.26,36499.74,36864.95,38197.09
1213383.2657,7750.04,36504.56,36869.91,38202.81
1213383.2697,7755.66,36508.28,36874.73,38207.44
1213383.2737,7761.15,36513.95,36879.35,38212.11
1213383.2777,7761.91,36513.0,36876.87,38207.77
1213383.2817,7764.48,36510.9,36873.3,38203.86
1213383.2857,7770.83,36518.24,36882.55,38213.16
1213383.2897,7769.73,36516.0,36883.22,38210.3
1213383.2937,7759.91,36510.19,36875.82,38201.77
1213383.2977,7776.6,36522.68,36886.36,38213.88
1213383.3017,7772.49,36523.73,36885.89,38212.88
1213383.3057,7768.44,36522.77,36887.46,38213.21
1213383.3097,7763.91,36521.39,36885.17,38210.35
1213383.3137,7775.12,36527.78,36890.18,38214.4
1213383.3177,7777.45,36529.31,36891.32,38214.69
1213383.3217,7770.83,36528.88,36889.75,38213.07
1213383.3257,7776.36,36535.65,36897.43,38218.55
1213383.3294,7787.9,36545.19,36908.15,38228.85
1213383.3334,7791.71,36547.76,36911.73,38233.95
1213383.3374,7787.85,36548.52,36909.73,38232.33
1213383.3414,7803.35,36556.11,36919.55,38242.49
1213383.3454,7825.28,36565.93,36933.14,38254.41
1213383.3494,7819.46,36568.6,36937.15,38256.98
1213383.3534,7818.8,36572.17,36939.05,38257.56
1213383.3574,7811.36,36570.51,36936.29,38253.93
1213383.3614,7808.5,36570.6,36938.53,38253.74
1213383.3654,7804.35,36564.21,36935.05,38250.69
1213383.3694,7796.24,36561.16,36930.37,38246.83
1213383.3734,7803.49,36567.74,36935.72,38253.5
1213383.3774,7816.74,36577.56,36946.25,38264.66
1213383.3814,7821.56,36578.9,36946.97,38264.57
1213383.3854,7829.19,36583.76,36953.22,38268.62
1213383.3894,7830.81,36582.67,36951.93,38266.47
1213383.3934,7830.19,36582.19,36952.31,38266.76
1213383.3974,7838.54,36587.0,36956.7,38270.14
1213383.4014,7848.6,36592.3,36961.13,38276.34
1213383.4054,7851.27,36595.06,36965.23,38281.73
1213383.4094,7848.41,36589.96,36959.94,38278.54
1213383.4134,7860.38,36593.68,36964.8,38283.73
1213383.4174,7873.35,36602.45,36972.96,38290.31
1213383.4214,7875.11,36601.6,36969.0,38286.55
1213383.4254,7873.06,36596.3,36964.85,38281.83
1213383.4294,7876.49,36593.25,36964.47,38277.58
1213383.4334,7877.06,36593.54,36964.13,38276.58
1213383.4374,7873.25,36594.11,36963.85,38276.34
1213383.4414,7861.19,36586.62,36955.41,38269.62
1213383.4454,7854.32,36582.38,36953.88,38268.14
1213383.4494,7848.69,36576.23,36951.21,38266.62
1213383.4534,7849.5,36573.08,36947.4,38262.42
1213383.4574,7867.86,36581.81,36952.69,38267.9
1213383.4611,7875.97,36585.1,36954.12,38267.28
1213383.4651,7867.72,36575.04,36945.16,38257.13
1213383.4691,7854.18,36573.18,36945.73,38254.41
1213383.4731,7844.74,36569.89,36940.63,38251.45
1213383.4771,7835.48,36565.02,36935.29,38246.73
1213383.4811,7835.77,36566.64,36934.48,38245.63
1213383.4851,7846.64,36570.27,36936.81,38246.59
1213383.4891,7851.65,36576.18,36942.58,38251.74
1213383.4931,7839.35,36565.12,36932.71,38243.25
1213383.4971,7830.33,36556.44,36925.46,38237.34
1213383.5011,7839.35,36564.5,36935.43,38247.02
1213383.5051,7850.55,36571.94,36942.34,38254.12
1213383.5091,7852.36,36575.37,36944.06,38254.79
1213383.5131,7846.5,36575.27,36943.11,38253.6
1213383.5171,7849.6,36578.85,36946.68,38256.79
1213383.5211,7854.13,36583.28,36952.12,38261.04
1213383.5251,7853.03,36576.99,36945.11,38253.84
1213383.5291,7849.31,36568.65,36937.34,38246.06
1213383.5331,7851.74,36570.93,36941.25,38251.26
1213383.5371,7846.88,36564.45,36934.9,38247.92
1213383.5411,7857.85,36565.36,36934.71,38249.21
1213383.5451,7873.35,36581.19,36951.74,38265.76
1213383.5491,7865.0,36574.03,36948.11,38261.47
1213383.5531,7853.7,36570.7,36943.3,38258.46
1213383.5571,7845.31,36567.93,36939.53,38254.46
1213383.5611,7842.64,36571.6,36944.63,38259.22
1213383.5651,7863.05,36594.54,36967.09,38281.45
1213383.5691,7867.53,36595.49,36968.09,38281.35
1213383.5731,7862.95,36590.87,36961.37,38275.91
1213383.5771,7848.22,36584.0,36952.45,38268.09
1213383.5811,7829.33,36564.74,36931.85,38248.45
1213383.5851,7825.57,36565.98,36934.67,38250.07
1213383.5891,7827.43,36575.99,36945.54,38260.51
1213383.5928,7840.83,36578.61,36948.64,38264.23
1213383.5968,7857.66,36587.67,36958.13,38273.34
1213383.6008,7869.77,36601.02,36972.0,38285.55
1213383.6048,7853.13,36588.43,36959.03,38274.82
1213383.6088,7845.88,36583.81,36952.36,38268.67
1213383.6128,7847.36,36590.82,36959.08,38275.1
1213383.6168,7834.86,36584.1,36951.26,38265.47
1213383.6208,7833.15,36584.67,36951.83,38267.71
1213383.6248,7843.92,36592.2,36962.47,38278.39
1213383.6288,7846.69,36591.3,36964.42,38278.73
1213383.6328,7851.51,36594.06,36967.23,38282.92
1213383.6368,7857.18,36598.4,36969.33,38286.4
1213383.6408,7852.22,36599.26,36965.33,38283.78
1213383.6448,7856.04,36602.64,36965.76,38284.31
1213383.6488,7846.93,36594.01,36957.41,38273.1
1213383.6528,7836.72,36586.62,36950.64,38262.18
1213383.6568,7842.06,36590.53,36954.36,38264.52
1213383.6608,7835.58,36584.52,36948.26,38259.94
1213383.6648,7836.82,36584.19,36950.97,38262.23
1213383.6688,7855.85,36599.35,36967.66,38279.16
1213383.6728,7859.85,36599.16,36966.71,38279.59
1213383.6768,7867.58,36608.65,36974.58,38288.41
1213383.6808,7859.52,36600.36,36966.85,38277.92
1213383.6848,7862.38,36594.16,36961.61,38272.1
1213383.6888,7861.19,36589.2,36956.98,38270.29
1213383.6928,7860.42,36589.1,36954.93,38269.1
1213383.6968,7860.42,36585.81,36952.88,38265.04
1213383.7008,7869.39,36588.01,36954.03,38265.19
1213383.7048,7882.74,36597.78,36963.42,38274.29
1213383.7088,7880.4,36594.4,36962.56,38271.67
1213383.7128,7872.39,36588.2,36955.74,38265.33
1213383.7168,7859.66,36576.66,36943.82,38254.69
1213383.7208,7858.66,36576.37,36943.63,38256.08
1213383.7246,7867.19,36582.33,36951.83,38263.85
1213383.7286,7861.52,36583.0,36953.02,38265.33
1213383.7326,7856.75,36583.57,36951.59,38263.95
1213383.7366,7843.45,36575.51,36942.06,38253.5
1213383.7406,7828.9,36563.02,36928.66,38240.48
1213383.7446,7829.57,36568.31,36932.71,38241.58
1213383.7486,7816.41,36557.96,36923.22,38229.52
1213383.7526,7804.44,36552.29,36916.45,38224.99
1213383.7566,7811.64,36562.21,36927.42,38238.2
1213383.7606,7821.37,36567.02,36936.34,38249.07
1213383.7646,7820.03,36559.49,36929.99,38245.78
1213383.7686,7815.27,36559.11,36926.94,38242.96
1213383.7726,7807.78,36556.63,36921.12,38235.43
1213383.7766,7800.2,36539.13,36903.58,38220.55
1213383.7806,7796.48,36534.93,36898.28,38214.45
1213383.7846,7799.63,36539.51,36904.63,38219.31
1213383.7886,7803.39,36547.09,36911.68,38226.18
1213383.7926,7812.88,36554.25,36918.36,38233.71
1213383.7966,7809.78,36552.48,36916.55,38234.72
1213383.8006,7798.72,36547.62,36910.97,38230.38
1213383.8046,7791.0,36543.9,36908.06,38228.23
1213383.8086,7793.38,36544.52,36908.44,38228.33
1213383.8126,7802.92,36550.34,36915.07,38232.81
1213383.8166,7800.53,36548.05,36912.73,38229.14
1213383.8206,7797.53,36545.81,36911.68,38227.71
1213383.8246,7794.91,36541.37,36908.34,38224.75
1213383.8286,7789.47,36537.6,36904.72,38222.03
1213383.8326,7796.62,36543.99,36910.59,38228.95
1213383.8366,7818.94,36559.4,36925.65,38243.2
1213383.8406,7821.75,36558.25,36923.22,38241.15
1213383.8446,7823.47,36555.39,36919.5,38235.81
1213383.8486,7818.13,36551.77,36916.93,38233.05
1213383.8526,7808.4,36544.61,36908.92,38225.89
1213383.8563,7814.89,36550.53,36913.26,38229.23
1213383.8603,7829.48,36558.2,36920.27,38236.77
1213383.8643,7816.6,36546.52,36907.63,38224.61
1213383.8683,7805.3,36536.51,36897.85,38215.36
1213383.8723,7794.43,36532.55,36891.66,38209.73
1213383.8763,7791.9,36526.88,36886.51,38206.87
1213383.8803,7798.2,36533.46,36890.42,38212.83
1213383.8843,7813.69,36546.81,36902.96,38222.99
1213383.8883,7818.65,36546.81,36904.96,38223.37
1213383.8923,7813.84,36545.57,36904.39,38221.55
1213383.8963,7824.37,36563.45,36922.41,38240.63
1213383.9003,7811.83,36566.79,36926.42,38245.01
1213383.9043,7785.08,36549.14,36911.78,38230.28
1213383.9083,7785.27,36539.56,36902.67,38226.08
1213383.9123,7785.85,36533.69,36895.95,38220.27
1213383.9163,7789.52,36534.46,36896.66,38220.65
1213383.9203,7805.54,36539.08,36899.62,38224.42
1213383.9243,7823.23,36543.99,36907.82,38230.61
1213383.9283,7835.34,36543.85,36911.16,38232.95
1213383.9323,7849.5,36547.14,36912.35,38236.05
1213383.9363,7849.6,36543.28,36907.87,38233.0
1213383.9403,7835.1,36541.28,36904.39,38228.95
1213383.9443,7831.15,36547.28,36909.92,38234.48
1213383.9483,7827.33,36546.66,36909.11,38234.95
1213383.9523,7821.99,36546.04,36906.63,38233.24
1213383.9563,7835.96,36556.87,36917.21,38245.16
1213383.9603,7852.41,36566.36,36926.42,38253.74
1213383.9643,7842.64,36555.68,36914.31,38239.91
1213383.9683,7828.67,36548.76,36906.39,38230.76
1213383.9723,7834.05,36550.96,36908.34,38232.0
1213383.9763,7834.39,36547.81,36905.58,38230.38
1213383.9803,7841.49,36551.05,36909.49,38233.48
1213383.9843,7855.56,36558.39,36921.41,38243.73
1213383.988,7867.96,36563.54,36930.71,38252.26
1213383.992,7871.01,36568.6,36937.15,38259.89
1213383.996,7886.32,36582.28,36950.02,38275.2
1213384.0,7885.36,36581.23,36948.4,38274.34
1213384.004,7878.83,36574.65,36941.68,38267.9
1213384.008,7877.45,36571.32,36937.91,38260.85
1213384.012,7882.83,36575.75,36941.29,38261.23
1213384.016,7887.32,36577.13,36945.4,38265.71
1213384.02,7878.64,36570.7,36936.72,38257.41
1213384.024,7875.87,36569.89,36936.24,38253.98
1213384.028,7877.97,36574.61,36942.15,38262.32
1213384.032,7880.12,36577.18,36943.63,38267.09
1213384.036,7872.63,36566.64,36932.28,38256.65
1213384.04,7863.47,36554.91,36920.93,38247.64
1213384.044,7863.19,36555.29,36923.03,38249.83
1213384.048,7869.82,36560.02,36927.18,38254.36
1213384.052,7864.14,36560.06,36923.17,38251.26
1213384.056,7856.32,36551.48,36914.59,38247.4
1213384.06,7864.71,36554.44,36918.26,38250.93
1213384.064,7876.02,36557.96,36923.32,38254.46
1213384.068,7862.38,36545.33,36912.59,38244.01
1213384.072,7860.76,36545.81,36913.59,38244.3
1213384.076,7862.33,36546.85,36914.31,38245.63
1213384.08,7862.57,36546.76,36912.49,38244.54
1213384.084,7859.52,36549.81,36915.64,38246.78
1213384.088,7857.42,36548.19,36916.64,38247.54
1213384.092,7858.56,36550.67,36916.78,38248.31
1213384.096,7853.51,36550.48,36914.4,38248.69
1213384.1,7849.12,36549.29,36914.54,38248.35
1213384.104,7844.64,36547.14,36913.83,38245.83
1213384.108,7837.3,36544.14,36910.4,38242.96
1213384.112,7829.0,36542.9,36909.01,38240.58
1213384.116,7838.58,36550.19,36916.45,38247.54
1213384.1198,7843.69,36557.11,36922.55,38254.03
1213384.1238,7829.29,36555.34,36920.46,38251.07
1213384.1278,7829.14,36556.53,36920.84,38251.21
1213384.1318,7836.58,36558.11,36922.89,38254.5
1213384.1358,7823.04,36544.28,36909.16,38240.63
1213384.1398,7817.46,36537.37,36901.91,38235.62
1213384.1438,7831.77,36539.27,36904.86,38241.06
1213384.1478,7844.35,36549.95,36916.16,38251.5
1213384.1518,7849.12,36552.96,36917.4,38252.41
1213384.1558,7850.93,36553.05,36915.12,38252.98
1213384.1598,7849.5,36551.34,36913.35,38252.07
1213384.1638,7840.11,36543.04,36906.06,38243.97
1213384.1678,7833.2,36538.13,36902.62,38241.2
1213384.1718,7826.85,36532.22,36897.14,38234.38
1213384.1758,7821.51,36527.49,36890.18,38228.9
1213384.1798,7825.18,36531.41,36893.47,38233.24
1213384.1838,7828.28,36536.89,36899.48,38236.67
1213384.1878,7824.95,36539.65,36901.24,38236.86
1213384.1918,7815.51,36539.18,36900.0,38236.67
1213384.1958,7826.19,36545.42,36906.68,38244.3
1213384.1998,7839.44,36553.58,36916.26,38253.03
1213384.2038,7836.15,36548.95,36912.97,38244.54
1213384.2078,7839.01,36549.62,36913.64,38239.91
1213384.2118,7839.78,36560.54,36923.03,38247.97
1213384.2158,7841.35,36566.17,36928.09,38254.98
