TimeStamp,ch1,ch2,ch3,ch4
8725.733,68243.56,36401.8,32183.08,33978.18
8725.737,68236.03,36397.41,32176.55,33973.08
8725.741,68234.59,36396.27,32175.21,33967.64
8725.745,68224.06,36388.35,32167.63,33956.77
8725.749,68219.34,36381.01,32163.53,33950.76
8725.753,68225.49,36386.3,32168.73,33960.49
8725.757,68229.87,36394.79,32171.35,33970.31
8725.761,68225.92,36389.45,32166.91,33967.07
8725.765,68229.64,36390.45,32169.63,33965.02
8725.769,68244.99,36400.51,32182.84,33976.7
8725.773,68258.48,36410.48,32194.62,33992.34
8725.777,68263.01,36418.3,32198.05,33998.54
8725.781,68253.81,36412.39,32190.23,33986.38
8725.785,68247.18,36403.95,32186.42,33975.94
8725.789,68259.77,36414.2,32200.2,33987.48
8725.793,68256.53,36412.72,32194.24,33986.72
8725.797,68251.81,36412.62,32189.04,33985.33
8725.801,68246.8,36408.09,32182.89,33977.42
8725.805,68242.94,36403.61,32181.22,33969.5
8725.809,68246.52,36403.99,32186.23,33972.08
8725.813,68251.09,36408.57,32189.04,33979.9
8725.817,68250.57,36407.67,32187.27,33983.19
8725.821,68245.56,36402.52,32180.84,33977.42
8725.825,68243.8,36398.84,32181.17,33973.89
8725.8288,68246.09,36400.51,32185.42,33976.94
8725.8328,68241.27,36394.12,32180.74,33976.61
8725.8368,68241.65,36396.56,32181.84,33981.33
8725.8408,68239.41,36399.56,32178.64,33979.04
8725.8448,68241.03,36401.9,32179.55,33978.61
8725.8488,68250.71,36406.24,32188.32,33986.72
8725.8528,68252.38,36407.67,32186.23,33992.49
8725.8568,68258.48,36414.68,32188.9,33999.88
8725.8608,68259.15,36413.1,32193.66,33999.64
8725.8648,68248.57,36399.89,32186.85,33983.66
8725.8688,68255.0,36404.66,32194.0,33988.62
8725.8728,68255.58,36401.66,32194.09,33993.01
8725.8768,68255.58,36400.08,32192.0,33992.68
8725.8808,68256.05,36401.47,32194.09,33991.72
8725.8848,68252.38,36399.85,32192.76,33984.62
8725.8888,68256.77,36404.66,32198.77,33988.38
8725.8928,68262.63,36409.86,32204.01,33995.92
8725.8968,68256.53,36408.38,32198.91,33994.06
8725.9008,68250.0,36400.75,32192.62,33987.53
8725.9048,68244.61,36393.12,32188.56,33979.71
8725.9088,68251.47,36398.8,32192.62,33982.71
8725.9128,68256.72,36401.66,32194.95,33992.01
8725.9168,68257.48,36405.23,32194.81,33996.25
8725.9208,68259.25,36410.72,32194.86,33995.11
8725.9248,68265.83,36415.53,32201.44,33997.54
8725.9288,68269.74,36415.58,32207.06,34000.45
8725.9328,68262.92,36409.57,32201.72,34001.02
8725.9368,68256.1,36410.24,32193.24,34000.69
8725.9408,68249.76,36406.38,32185.94,33993.3
8725.9448,68248.23,36402.42,32186.7,33985.52
8725.9488,68256.58,36410.29,32195.14,33993.25
8725.9528,68250.81,36404.8,32189.66,33993.96
8725.9568,68247.85,36402.37,32184.8,33990.63
8725.9605,68252.86,36405.95,32189.33,33991.25
8725.9645,68243.13,36396.13,32184.18,33979.85
8725.9685,68234.17,36384.01,32179.74,33970.5
8725.9725,68240.27,36389.4,32185.94,33980.9
8725.9765,68248.18,36398.94,32192.04,33993.39
8725.9805,68248.52,36395.89,32191.76,33990.29
8725.9845,68252.24,36398.61,32197.24,33987.34
8725.9885,68254.24,36397.99,32200.96,33987.05
8725.9925,68252.76,36399.27,32202.01,33991.01
8725.9965,68256.05,36404.04,32202.87,33993.3
8726.0005,68252.33,36404.18,32198.48,33988.86
8726.0045,68249.57,36403.85,32197.62,33989.15
8726.0085,68256.29,36409.76,32204.49,33993.06
8726.0125,68254.05,36405.42,32199.29,33992.34
8726.0165,68250.38,36404.18,32190.76,33990.29
8726.0205,68249.85,36409.62,32189.04,33985.9
8726.0245,68245.75,36404.85,32185.7,33976.99
8726.0285,68250.62,36408.19,32186.23,33980.52
8726.0325,68256.77,36415.49,32191.42,33993.92
8726.0365,68255.96,36415.1,32192.62,33996.82
8726.0405,68248.42,36404.38,32187.37,33987.53
8726.0445,68251.43,36405.71,32190.14,33984.86
8726.0485,68261.77,36414.01,32197.19,33993.53
8726.0525,68265.16,36416.34,32200.63,34000.69
8726.0565,68263.49,36416.87,32199.91,34002.59
8726.0605,68274.22,36421.68,32212.5,34010.27
8726.0645,68264.49,36408.95,32203.01,33997.11
8726.0685,68256.96,36401.18,32198.86,33992.82
8726.0725,68257.91,36403.04,32198.62,33999.64
8726.0765,68261.3,36408.0,32201.68,34003.93
8726.0805,68264.68,36412.24,32202.01,34003.79
8726.0845,68261.68,36406.57,32199.05,33996.2
8726.0885,68267.74,36410.15,32208.16,33999.3
8726.0923,68265.73,36412.29,32205.44,33999.73
8726.0963,68256.43,36407.76,32196.86,33991.53
8726.1003,68247.95,36399.99,32190.28,33981.76
8726.1043,68242.94,36399.18,32190.33,33975.18
8726.1083,68241.08,36400.23,32191.57,33975.41
8726.1123,68240.03,36395.84,32183.75,33976.42
8726.1163,68243.56,36400.99,32181.36,33980.47
8726.1203,68246.37,36406.09,32183.08,33981.47
8726.1243,68241.03,36398.84,32176.5,33972.08
8726.1283,68245.51,36407.14,32182.84,33977.32
8726.1323,68249.04,36414.77,32184.99,33986.43
8726.1363,68248.28,36414.87,32182.98,33987.14
8726.1403,68256.53,36420.35,32192.33,33992.2
8726.1443,68254.77,36414.58,32195.91,33987.34
8726.1483,68247.8,36405.62,32187.99,33977.56
8726.1523,68243.89,36401.99,32179.5,33975.56
8726.1563,68239.51,36401.42,32175.02,33977.23
8726.1603,68228.16,36388.59,32167.01,33966.26
8726.1643,68227.49,36386.88,32167.39,33961.97
8726.1683,68233.69,36394.22,32175.83,33971.03
8726.1723,68227.73,36389.16,32170.44,33970.74
8726.1763,68232.45,36394.31,32173.92,33977.08
8726.1803,68242.18,36399.75,32184.13,33984.81
8726.1843,68235.93,36392.74,32179.17,33975.8
8726.1883,68239.7,36393.65,32184.8,33976.51
8726.1923,68244.08,36397.22,32186.85,33987.19
8726.1963,68248.66,36402.66,32187.42,33994.34
8726.2003,68248.71,36404.18,32184.7,33990.63
8726.2043,68247.85,36403.33,32181.55,33983.76
8726.2083,68258.1,36412.86,32189.18,33988.29
8726.2123,68260.06,36417.01,32188.04,33991.25
8726.2163,68259.68,36418.73,32191.19,33997.87
8726.2203,68253.48,36412.67,32186.51,33992.2
8726.224,68246.56,36405.76,32183.17,33979.37
8726.228,68246.56,36406.71,32186.99,33975.8
8726.232,68252.05,36413.2,32193.38,33989.81
8726.236,68243.42,36408.14,32183.89,33988.77
8726.24,68225.53,36391.64,32168.34,33971.98
8726.244,68224.63,36391.55,32167.63,33968.6
8726.248,68223.96,36392.55,32169.73,33967.79
8726.252,68217.38,36385.68,32163.1,33966.45
8726.256,68215.28,36387.5,32160.62,33969.55
8726.26,68216.67,36388.45,32162.05,33968.12
8726.264,68219.86,36383.2,32163.0,33962.21
8726.268,68225.2,36382.63,32171.35,33962.97
8726.272,68227.49,36385.25,32175.35,33970.98
8726.276,68232.59,36391.12,32180.93,33980.8
8726.28,68239.6,36399.89,32187.99,33985.05
8726.284,68239.27,36398.61,32186.85,33979.18
8726.288,68249.57,36407.33,32194.19,33984.57
8726.292,68245.56,36402.9,32186.27,33984.05
8726.296,68240.89,36401.13,32176.45,33981.76
8726.3,68242.61,36402.85,32174.54,33980.76
8726.304,68242.37,36401.66,32175.12,33975.32
8726.308,68237.93,36395.84,32172.02,33969.5
8726.312,68232.21,36392.5,32166.06,33964.45
8726.316,68233.26,36393.93,32169.11,33967.4
8726.32,68226.97,36386.97,32169.01,33961.49
8726.324,68220.1,36376.39,32164.01,33950.71
8726.328,68223.01,36374.14,32169.44,33955.67
8726.332,68229.49,36381.06,32177.02,33966.93
8726.336,68233.74,36387.97,32177.6,33971.46
8726.34,68232.54,36391.31,32175.74,33969.22
8726.344,68232.07,36394.03,32172.83,33967.45
8726.348,68238.55,36400.99,32180.74,33974.7
8726.352,68237.69,36399.99,32178.22,33977.8
8726.3558,68237.12,36401.37,32176.55,33980.85
8726.3598,68241.13,36405.23,32180.6,33981.37
8726.3638,68245.23,36407.14,32188.51,33982.23
8726.3678,68241.7,36402.52,32187.56,33980.76
8726.3718,68237.46,36399.56,32185.22,33984.19
8726.3758,68234.26,36399.27,32184.46,33987.81
8726.3798,68229.92,36400.04,32182.75,33987.48
8726.3838,68239.74,36408.29,32189.8,33991.15
8726.3878,68246.99,36412.91,32196.05,33994.25
8726.3918,68252.62,36415.58,32197.29,34000.83
8726.3958,68259.77,36420.54,32201.72,34007.22
8726.3998,68264.06,36422.78,32204.68,34006.12
8726.4038,68258.72,36417.68,32201.44,33994.11
8726.4078,68258.29,36417.49,32200.15,33991.48
8726.4118,68259.96,36420.73,32199.77,33994.73
8726.4158,68247.66,36412.91,32186.8,33983.9
8726.4198,68245.61,36409.72,32187.42,33978.66
8726.4238,68240.65,36403.76,32183.7,33969.31
8726.4278,68239.84,36403.47,32182.84,33969.55
8726.4318,68243.37,36406.9,32186.56,33979.66
8726.4358,68244.18,36407.95,32183.79,33982.19
8726.4398,68245.66,36407.86,32186.27,33984.43
8726.4438,68245.23,36407.67,32188.37,33979.32
8726.4478,68248.04,36408.81,32191.57,33977.89
8726.4518,68254.43,36416.92,32198.48,33989.05
8726.4558,68251.95,36417.68,32193.76,33988.72
8726.4598,68240.6,36400.47,32184.22,33975.32
8726.4638,68235.41,36393.07,32182.27,33965.88
8726.4678,68238.65,36394.17,32186.46,33969.84
8726.4718,68238.36,36394.03,32185.94,33978.04
8726.4758,68241.99,36400.99,32190.52,33985.9
8726.4798,68238.89,36398.18,32190.37,33981.57
8726.4838,68237.89,36397.89,32190.33,33977.56
8726.4875,68235.55,36397.22,32187.13,33973.94
8726.4915,68240.75,36402.23,32190.52,33983.14
8726.4955,68240.08,36404.04,32190.42,33985.67
8726.4995,68235.6,36401.13,32185.8,33977.75
8726.5035,68245.13,36407.28,32194.05,33977.46
8726.5075,68242.46,36399.8,32190.23,33971.17
8726.5115,68238.79,36393.46,32183.94,33974.13
8726.5155,68250.62,36407.52,32192.0,33991.72
8726.5195,68253.0,36408.19,32193.71,33990.34
8726.5235,68242.18,36399.13,32183.27,33975.22
8726.5275,68253.38,36406.9,32194.52,33984.24
8726.5315,68256.58,36407.86,32195.0,33991.96
8726.5355,68249.47,36404.76,32183.89,33987.29
8726.5395,68254.43,36412.15,32187.85,33988.34
8726.5435,68256.29,36415.49,32193.47,33986.62
8726.5475,68258.34,36417.49,32198.0,33989.0
8726.5515,68257.05,36416.39,32194.57,33991.53
8726.5555,68251.09,36408.05,32185.84,33988.15
8726.5595,68251.81,36409.19,32187.23,33989.62
8726.5635,68252.71,36408.57,32190.18,33990.58
8726.5675,68258.01,36409.1,32199.34,33997.68
8726.5715,68254.72,36406.62,32195.67,33998.49
8726.5755,68248.8,36405.76,32187.42,33994.3
8726.5795,68245.9,36408.29,32186.46,33987.67
8726.5835,68247.61,36412.2,32193.62,33986.29
8726.5875,68231.26,36397.99,32180.07,33969.5
8726.5915,68235.83,36401.8,32183.84,33977.7
8726.5955,68237.6,36405.81,32185.42,33982.23
8726.5995,68239.27,36406.33,32185.56,33979.66
8726.6035,68236.74,36398.84,32183.32,33970.07
8726.6075,68243.27,36401.13,32190.14,33974.08
8726.6115,68248.04,36402.04,32196.91,33982.38
8726.6155,68250.85,36402.56,32201.58,33983.28
8726.6193,68256.05,36408.14,32203.2,33984.28
8726.6233,68242.94,36394.74,32187.42,33965.88
8726.6273,68238.08,36395.12,32183.56,33962.97
8726.6313,68236.98,36396.65,32182.17,33965.64
8726.6353,68243.85,36401.18,32183.22,33971.7
8726.6393,68246.9,36403.56,32185.13,33971.79
8726.6433,68245.56,36402.28,32183.6,33967.88
8726.6473,68251.33,36406.28,32190.09,33972.55
8726.6513,68259.25,36410.57,32199.05,33984.24
8726.6553,68255.62,36407.05,32195.76,33983.62
8726.6593,68254.43,36407.48,32196.95,33984.09
8726.6633,68245.94,36398.18,32189.13,33973.03
8726.6673,68245.04,36398.99,32187.04,33972.89
8726.6713,68247.23,36400.75,32184.51,33980.42
8726.6753,68243.08,36400.99,32178.79,33981.14
8726.6793,68239.89,36403.23,32180.36,33979.42
8726.6833,68239.7,36403.8,32179.93,33974.32
8726.6873,68243.51,36405.95,32182.03,33974.6
8726.6913,68248.42,36410.24,32186.42,33983.9
8726.6953,68240.32,36403.52,32178.69,33978.04
8726.6993,68234.79,36397.99,32176.31,33972.08
8726.7033,68223.48,36386.54,32168.68,33956.44
8726.7073,68224.15,36388.26,32174.88,33957.44
8726.7113,68222.24,36384.73,32173.59,33963.59
8726.7153,68216.14,36380.06,32168.06,33964.69
8726.7193,68215.81,36380.87,32165.58,33964.69
8726.7233,68225.82,36386.54,32171.83,33967.74
8726.7273,68236.5,36391.45,32180.03,33972.65
8726.7313,68240.17,36388.97,32184.6,33976.94
8726.7353,68238.7,36390.98,32183.41,33977.46
8726.7393,68239.79,36392.36,32188.94,33973.98
8726.7433,68235.45,36386.4,32183.56,33960.82
8726.7473,68228.87,36383.78,32169.97,33952.19
8726.7511,68233.64,36389.74,32172.02,33959.92
8726.7551,68239.84,36398.03,32177.98,33969.41
8726.7591,68237.55,36397.51,32172.64,33963.83
8726.7631,68243.56,36406.33,32175.78,33966.55
8726.7671,68243.18,36407.9,32177.17,33968.64
8726.7711,68240.98,36403.9,32174.4,33973.41
8726.7751,68243.37,36407.05,32176.78,33980.33
8726.7791,68244.51,36410.34,32175.45,33980.23
8726.7831,68245.13,36408.57,32173.88,33976.89
8726.7871,68257.1,36418.63,32185.84,33986.48
8726.7911,68256.53,36421.4,32189.18,33991.34
8726.7951,68251.67,36417.87,32185.51,33988.29
8726.7991,68244.37,36412.77,32182.51,33981.42
8726.8031,68240.36,36406.47,32180.55,33972.03
8726.8071,68235.83,36398.94,32179.88,33966.16
8726.8111,68239.6,36399.51,32184.18,33973.84
8726.8151,68234.07,36392.98,32175.07,33971.27
8726.8191,68234.4,36394.74,32174.3,33970.79
8726.8231,68234.36,36393.41,32173.16,33968.83
8726.8271,68244.75,36402.42,32184.03,33979.18
8726.8311,68243.37,36403.23,32185.13,33985.05
8726.8351,68239.89,36403.09,32183.41,33987.24
8726.8391,68237.27,36401.61,32183.7,33981.85
8726.8431,68240.03,36402.04,32187.75,33977.66
8726.8471,68247.8,36407.05,32196.33,33980.66
8726.8511,68247.14,36402.18,32191.71,33976.94
8726.8551,68252.05,36403.47,32192.62,33982.23
8726.8591,68250.57,36398.84,32190.23,33978.61
8726.8631,68248.42,36394.17,32185.99,33970.26
8726.8671,68256.53,36404.09,32191.47,33976.23
8726.8711,68261.11,36411.29,32193.47,33985.57
8726.8751,68252.86,36407.52,32183.79,33980.76
8726.8791,68239.51,36399.27,32166.53,33966.88
8726.8828,68231.3,36393.07,32156.52,33955.24
8726.8868,68249.52,36410.62,32176.16,33973.17
8726.8908,68257.01,36418.63,32182.32,33986.43
8726.8948,68252.76,36418.01,32174.3,33986.05
8726.8988,68257.1,36421.97,32177.6,33986.33
8726.9028,68255.81,36418.25,32179.26,33980.76
8726.9068,68248.14,36408.86,32175.83,33970.74
8726.9108,68243.56,36403.56,32177.4,33971.03
8726.9148,68241.37,36403.85,32179.03,33974.13
8726.9188,68235.83,36396.22,32177.6,33968.88
8726.9228,68224.87,36384.16,32170.73,33955.91
8726.9268,68218.43,36379.91,32167.92,33950.48
8726.9308,68215.28,36380.2,32166.82,33953.67
8726.9348,68217.95,36385.16,32170.16,33960.78
8726.9388,68217.24,36387.16,32170.97,33960.11
8726.9428,68209.32,36378.67,32163.72,33946.71
8726.9468,68216.38,36386.68,32168.06,33949.33
8726.9508,68222.67,36392.17,32171.63,33958.92
8726.9548,68228.11,36394.55,32174.11,33966.69
8726.9588,68235.21,36401.99,32178.12,33970.69
8726.9628,68241.32,36409.53,32178.45,33970.26
8726.9668,68249.71,36418.35,32184.51,33979.75
8726.9708,68256.2,36425.79,32188.04,33991.82
8726.9748,68252.95,36427.65,32177.31,33990.05
8726.9788,68254.05,36429.74,32173.83,33988.62
8726.9828,68255.72,36430.55,32177.88,33986.1
8726.9868,68257.96,36428.07,32183.98,33987.67
8726.9908,68253.95,36420.78,32182.36,33990.34
8726.9948,68253.0,36421.73,32181.79,33993.01
8726.9988,68254.67,36422.69,32183.08,33992.63
8727.0028,68248.85,36416.25,32179.65,33981.95
8727.0068,68242.37,36407.86,32176.88,33974.56
8727.0108,68239.22,36399.85,32176.93,33976.03
8727.0146,68238.31,36396.94,32175.97,33977.8
8727.0186,68236.26,36395.7,32174.3,33973.22
8727.0226,68232.78,36392.07,32174.3,33966.93
8727.0266,68233.07,36392.5,32174.83,33965.97
8727.0306,68231.64,36393.5,32176.69,33970.93
8727.0346,68232.21,36394.51,32176.5,33973.94
8727.0386,68237.55,36398.46,32180.07,33976.37
8727.0426,68238.6,36400.7,32183.94,33975.89
8727.0466,68239.65,36402.33,32187.66,33977.42
8727.0506,68252.38,36414.1,32196.91,33993.87
8727.0546,68248.76,36415.68,32192.62,33996.49
8727.0586,68247.99,36418.54,32190.28,33992.77
8727.0626,68240.94,36409.57,32181.41,33977.94
8727.0666,68247.76,36413.1,32185.27,33979.8
8727.0706,68258.25,36420.49,32192.62,33991.96
8727.0746,68257.05,36421.45,32190.52,33994.77
8727.0786,68248.38,36413.24,32182.17,33985.0
8727.0826,68253.43,36415.2,32188.42,33986.67
8727.0866,68248.23,36407.9,32183.79,33981.47
8727.0906,68235.79,36393.89,32175.07,33976.75
8727.0946,68233.31,36387.26,32174.02,33979.9
8727.0986,68236.07,36389.5,32177.6,33981.76
8727.1026,68231.26,36385.3,32171.06,33971.46
8727.1066,68228.59,36385.25,32167.92,33967.02
8727.1106,68226.73,36387.73,32167.3,33970.46
8727.1146,68227.11,36391.64,32168.82,33971.93
8727.1186,68231.16,36395.27,32174.59,33973.03
8727.1226,68232.5,36396.08,32179.07,33969.5
8727.1266,68246.18,36407.38,32193.14,33977.23
8727.1306,68252.09,36411.86,32198.24,33987.57
8727.1346,68251.28,36412.67,32195.71,33989.72
8727.1386,68247.47,36407.95,32190.33,33984.9
8727.1426,68256.43,36415.15,32198.91,33993.25
8727.1463,68251.52,36410.05,32193.81,33988.58
8727.1503,68257.15,36413.91,32195.52,33999.02
8727.1543,68266.59,36424.36,32199.43,34011.8
8727.1583,68255.24,36415.3,32185.56,33999.97
8727.1623,68252.09,36414.87,32183.13,33993.58
8727.1663,68250.47,36413.39,32183.51,33989.05
8727.1703,68253.72,36415.63,32190.61,33993.77
8727.1743,68245.85,36408.05,32186.32,33989.15
8727.1783,68241.41,36406.24,32183.84,33984.76
8727.1823,68247.71,36409.19,32191.23,33985.67
8727.1863,68247.04,36406.71,32194.14,33985.05
8727.1903,68242.37,36399.46,32189.47,33983.76
8727.1943,68240.94,36395.08,32186.89,33984.81
8727.1983,68244.89,36397.75,32190.99,33988.15
8727.2023,68242.22,36394.98,32186.46,33981.61
8727.2063,68242.27,36398.08,32185.8,33978.37
8727.2103,68247.95,36407.57,32189.95,33987.29
8727.2143,68252.95,36413.67,32191.42,33995.35
8727.2183,68250.57,36411.91,32189.99,33990.24
8727.2223,68247.14,36408.48,32186.85,33980.9
8727.2263,68247.28,36408.38,32184.99,33978.18
8727.2303,68260.96,36420.73,32197.62,33996.73
8727.2343,68266.83,36427.31,32200.05,34004.93
8727.2383,68260.63,36420.49,32193.47,33996.63
8727.2423,68260.73,36416.92,32196.57,33993.11
8727.2463,68266.88,36420.54,32201.82,33996.3
8727.2503,68266.88,36419.11,32201.68,33999.64
8727.2543,68273.41,36424.93,32206.97,34007.93
8727.2583,68282.71,36437.28,32214.74,34017.23
8727.2623,68263.73,36421.64,32195.52,33997.35
8727.2663,68255.1,36413.15,32186.99,33988.38
8727.2703,68253.1,36415.44,32187.89,33993.77
8727.2743,68248.52,36415.01,32185.99,33992.58
8727.2781,68239.17,36404.95,32176.21,33981.14
8727.2821,68228.68,36394.36,32169.97,33967.64
8727.2861,68233.4,36395.98,32176.83,33969.98
8727.2901,68231.83,36392.41,32179.22,33976.27
8727.2941,68224.34,36385.59,32173.78,33973.94
8727.2981,68225.63,36384.44,32174.4,33971.17
8727.3021,68235.21,36395.03,32182.89,33976.27
8727.3061,68227.92,36389.78,32172.64,33966.35
8727.3101,68235.21,36397.94,32178.17,33975.7
8727.3141,68232.07,36397.41,32175.93,33975.18
8727.3181,68235.02,36395.84,32176.36,33972.7
8727.3221,68240.36,36400.51,32180.27,33971.55
8727.3261,68245.75,36404.71,32183.27,33974.22
8727.3301,68256.2,36414.1,32189.9,33990.29
8727.3341,68267.5,36426.79,32198.67,34004.36
8727.3381,68271.22,36432.18,32200.1,34006.98
8727.3421,68270.17,36426.98,32198.96,34002.74
8727.3461,68279.66,36433.27,32207.97,34010.61
8727.3501,68273.03,36422.69,32200.72,34008.08
8727.3541,68262.16,36416.2,32191.14,34004.6
8727.3581,68263.06,36421.97,32192.66,34005.46
8727.3621,68258.63,36419.11,32191.19,33995.82
8727.3661,68251.33,36410.62,32191.52,33988.19
8727.3701,68243.89,36405.47,32185.27,33985.09
8727.3741,68249.52,36416.73,32192.19,33994.15
8727.3781,68237.93,36404.09,32182.17,33980.9
8727.3821,68232.59,36396.46,32177.64,33975.56
8727.3861,68234.79,36395.36,32180.6,33978.37
8727.3901,68235.64,36393.69,32184.75,33986.0
8727.3941,68233.55,36391.26,32179.98,33987.29
8727.3981,68229.83,36388.31,32175.69,33982.04
8727.4021,68231.16,36389.4,32175.74,33978.99
8727.4061,68235.5,36393.27,32182.65,33979.94
8727.4098,68242.89,36403.71,32187.75,33988.34
8727.4138,68249.28,36411.67,32189.28,33991.82
8727.4178,68239.84,36406.57,32179.41,33982.71
8727.4218,68236.17,36403.71,32176.45,33977.04
8727.4258,68241.18,36406.95,32179.98,33979.71
8727.4298,68246.18,36410.24,32179.41,33987.57
8727.4338,68260.39,36430.51,32190.37,34007.27
8727.4378,68264.02,36434.32,32193.09,34009.75
8727.4418,68268.26,36438.85,32194.09,34009.13
8727.4458,68271.5,36441.09,32199.1,34010.61
8727.4498,68267.07,36435.8,32195.19,34009.84
8727.4538,68268.35,36438.85,32194.57,34013.42
8727.4578,68259.15,36430.65,32186.8,34002.07
8727.4618,68254.29,36421.83,32186.46,33994.96
8727.4658,68254.19,36416.58,32192.28,33992.68
8727.4698,68251.33,36410.96,32192.62,33994.11
8727.4738,68235.64,36396.94,32177.36,33983.43
8727.4778,68228.92,36392.69,32172.11,33976.08
8727.4818,68224.82,36390.26,32172.78,33969.84
8727.4858,68233.78,36394.08,32183.84,33976.03
8727.4898,68248.66,36405.23,32193.43,33992.1
8727.4938,68241.41,36400.18,32183.94,33989.24
8727.4978,68231.11,36391.07,32174.97,33980.76
8727.5018,68238.08,36397.13,32182.51,33981.14
8727.5058,68245.18,36406.19,32191.8,33986.62
8727.5098,68241.13,36398.56,32189.33,33987.1
8727.5138,68242.8,36400.99,32186.42,33989.67
8727.5178,68249.09,36408.62,32190.04,33991.72
8727.5218,68247.95,36409.67,32185.84,33985.14
8727.5258,68238.84,36399.51,32178.22,33975.89
8727.5298,68245.47,36404.76,32183.84,33988.53
8727.5338,68244.13,36407.05,32184.13,33994.54
8727.5378,68237.07,36401.32,32181.31,33989.0
8727.5416,68233.64,36396.46,32179.12,33983.14
8727.5456,68249.85,36410.0,32192.71,33996.01
8727.5496,68249.23,36408.95,32192.62,33998.64
8727.5536,68249.04,36410.29,32192.23,34002.26
8727.5576,68245.71,36409.29,32192.95,34003.17
8727.5616,68248.47,36410.72,32194.9,34001.21
8727.5656,68260.2,36418.06,32204.44,34006.93
8727.5696,68260.96,36415.96,32203.15,34007.51
8727.5736,68258.58,36417.49,32200.15,34008.17
8727.5776,68261.68,36418.59,32203.25,34011.61
8727.5816,68263.11,36416.11,32202.53,34009.75
8727.5856,68266.69,36418.63,32205.11,34008.65
8727.5896,68270.5,36425.98,32205.63,34016.95
8727.5936,68266.83,36424.83,32202.53,34022.38
8727.5976,68262.63,36421.45,32198.34,34016.57
8727.6016,68258.44,36421.83,32193.86,34008.46
8727.6056,68263.44,36427.74,32199.58,34013.94
8727.6096,68265.06,36427.93,32199.24,34020.86
8727.6136,68272.5,36433.27,32207.4,34030.11
8727.6176,68268.97,36432.8,32203.15,34026.44
8727.6216,68257.15,36423.88,32190.99,34016.76
8727.6256,68251.19,36416.96,32186.08,34012.13
8727.6296,68258.96,36423.88,32194.38,34023.62
8727.6336,68257.82,36425.45,32194.62,34024.39
8727.6376,68260.58,36427.79,32198.19,34023.05
8727.6416,68258.34,36424.26,32193.47,34012.37
8727.6456,68258.15,36424.69,32191.47,34009.46
8727.6496,68270.88,36437.23,32204.54,34025.43
8727.6536,68267.02,36435.42,32202.63,34025.96
8727.6576,68261.15,36429.74,32198.0,34017.95
8727.6616,68260.58,36424.55,32199.1,34009.65
8727.6656,68264.35,36423.21,32204.82,34008.22
8727.6696,68268.4,36424.78,32210.69,34016.18
8727.6734,68267.02,36422.5,32209.88,34014.71
8727.6774,68256.0,36410.57,32199.91,33998.54
8727.6814,68243.94,36399.85,32189.33,33981.47
8727.6854,68238.08,36400.85,32189.09,33976.85
8727.6894,68230.88,36395.46,32183.56,33975.75
8727.6934,68238.65,36400.13,32184.65,33983.04
8727.6974,68229.25,36391.88,32173.45,33971.12
8727.7014,68236.07,36395.12,32178.79,33976.99
8727.7054,68242.8,36397.37,32184.51,33982.42
8727.7094,68250.85,36401.09,32191.9,33993.92
8727.7134,68254.62,36407.14,32195.1,34001.4
8727.7174,68249.52,36403.14,32188.71,33993.2
8727.7214,68247.42,36403.23,32188.85,33987.81
8727.7254,68247.04,36406.66,32188.94,33987.19
8727.7294,68259.53,36421.73,32199.67,34005.93
8727.7334,68262.92,36429.65,32200.39,34012.13
8727.7374,68259.63,36425.64,32193.62,34005.69
8727.7414,68256.2,36420.16,32187.42,33999.35
8727.7454,68251.43,36411.24,32181.65,33990.05
8727.7494,68265.11,36419.73,32195.67,34006.27
8727.7534,68266.11,36422.4,32194.19,34009.37
8727.7574,68260.63,36416.44,32189.66,34000.11
8727.7614,68250.62,36403.33,32184.99,33986.24
8727.7654,68243.03,36398.99,32184.89,33978.32
8727.7694,68247.09,36404.04,32192.62,33986.95
8727.7734,68251.62,36404.33,32196.95,33995.92
8727.7774,68245.71,36397.27,32194.0,33987.76
8727.7814,68236.03,36391.02,32184.99,33973.98
8727.7854,68230.3,36386.92,32176.5,33967.12
8727.7894,68232.83,36387.83,32174.54,33972.17
8727.7934,68242.7,36397.18,32180.93,33983.62
8727.7974,68251.67,36402.37,32186.94,33988.29
8727.8014,68241.37,36387.07,32176.64,33973.36
8727.8051,68252.76,36398.99,32186.8,33981.85
8727.8091,68257.05,36407.62,32191.8,33991.87
8727.8131,68250.33,36405.52,32185.94,33991.87
8727.8171,68252.76,36411.0,32191.19,33997.21
8727.8211,68241.65,36400.37,32185.27,33986.48
8727.8251,68235.88,36392.98,32180.12,33977.99
8727.8291,68219.77,36376.58,32166.91,33969.41
8727.8331,68216.0,36377.34,32162.48,33969.02
8727.8371,68220.39,36383.3,32165.34,33973.36
8727.8411,68228.68,36391.64,32172.78,33975.99
8727.8451,68220.0,36384.4,32164.48,33964.11
8727.8491,68223.2,36386.92,32165.96,33968.55
8727.8531,68237.74,36401.9,32176.83,33987.29
8727.8571,68247.76,36411.43,32187.85,33993.58
8727.8611,68253.19,36413.63,32191.71,33991.44
8727.8651,68257.86,36416.92,32195.38,33991.77
8727.8691,68260.87,36417.92,32201.48,34000.11
8727.8731,68257.72,36410.57,32199.63,33999.4
8727.8771,68247.04,36396.6,32188.09,33987.1
8727.8811,68247.71,36394.65,32187.8,33982.85
