TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
1213380.053,948.428,-140.788,-313.235,-700.0,3386.25,-787.5,1304.16,-114.0,148.96
1213380.103,933.727,-158.966,-308.294,-918.75,-297.5,-332.5,1301.12,-118.56,156.56
1213380.153,941.901,-154.33,-306.647,612.5,-166.25,-1811.25,1299.6,-120.08,164.16
1213380.203,938.973,-141.276,-312.015,-1741.25,-3237.5,-2047.5,1317.84,-126.16,159.6
1213380.253,926.163,-144.875,-315.37,-2686.25,-735.0,-297.5,1299.6,-124.64,155.04
1213380.303,944.829,-156.465,-307.928,-2065.0,1662.5,-175.0,1292.0,-121.6,153.52
1213380.353,934.459,-163.785,-310.734,-8.75,-1058.75,-1566.25,1299.6,-121.6,158.08
1213380.403,945.805,-154.696,-311.649,1015.0,-17.5,-2318.75,1307.2,-130.72,152.0
1213380.453,933.727,-140.91,-313.845,-2896.25,-2817.5,-2406.25,1293.52,-117.04,180.88
1213380.503,936.106,-144.631,-321.104,-3797.5,-2651.25,-1452.5,1301.12,-109.44,144.4
1213380.553,942.206,-155.062,-319.884,-1426.25,691.25,-1461.25,1310.24,-126.16,167.2
1213380.603,941.413,-151.951,-319.335,-315.0,402.5,-2126.25,1279.84,-124.64,153.52
1213380.653,942.389,-134.81,-313.235,-778.75,2205.0,-1898.75,1305.68,-117.04,162.64
1213380.703,933.727,-150.67,-307.623,-1706.25,-105.0,-577.5,1284.4,-110.96,159.6
1213380.753,930.006,-151.341,-312.32,-210.0,-2922.5,-1207.5,1282.88,-118.56,162.64
1213380.803,931.958,-140.361,-311.1,-1067.5,1058.75,-1697.5,1296.56,-112.48,152.0
1213380.853,937.814,-149.755,-315.919,-1347.5,428.75,-682.5,1307.2,-123.12,148.96
1213380.903,939.4,-154.696,-309.758,201.25,-1041.25,-2913.75,1298.08,-117.04,167.2
1213380.953,931.653,-140.849,-308.721,-1277.5,-341.25,-1540.0,1293.52,-109.44,139.84
1213381.003,945.317,-147.925,-313.479,-2170.0,-621.25,-490.0,1293.52,-123.12,171.76
1213381.053,927.627,-146.522,-302.377,-1750.0,1820.0,-542.5,1296.56,-117.04,155.04
1213381.103,940.498,-159.515,-308.843,-1277.5,-218.75,-166.25,1307.2,-124.64,174.8
1213381.153,924.394,-150.548,-306.586,-840.0,-2546.25,-2415.0,1305.68,-126.16,167.2
1213381.203,946.964,-147.315,-316.59,-1102.5,-3167.5,-2712.5,1296.56,-112.48,162.64
1213381.253,932.202,-140.239,-316.041,-4383.75,-1618.75,-498.75,1298.08,-107.92,159.6
1213381.303,930.25,-151.707,-311.283,-2651.25,1881.25,-1050.0,1296.56,-120.08,173.28
1213381.353,940.01,-161.101,-310.795,-1181.25,1268.75,-1373.75,1313.28,-120.08,162.64
1213381.403,928.481,-142.923,-302.865,35.0,-262.5,-3010.0,1288.96,-114.0,164.16
1213381.453,938.424,-136.03,-311.954,-2012.5,-2572.5,-1697.5,1317.84,-127.68,162.64
1213381.503,937.692,-151.524,-316.651,-2047.5,-2747.5,385.0,1314.8,-117.04,150.48
1213381.553,941.84,-157.746,-314.821,-813.75,1181.25,-1102.5,1308.72,-117.04,164.16
1213381.603,945.256,-148.962,-311.893,253.75,3036.25,-1671.25,1299.6,-118.56,164.16
1213381.653,931.897,-142.313,-296.216,-2563.75,1408.75,-1111.25,1304.16,-115.52,173.28
1213381.703,927.871,-158.112,-304.39,-2126.25,-2607.5,-341.25,1298.08,-124.64,162.64
1213381.753,950.685,-158.966,-309.087,-183.75,-157.5,-1268.75,1293.52,-129.2,171.76
1213381.803,925.309,-147.132,-308.416,-280.0,-1785.0,-2178.75,1296.56,-104.88,164.16
1213381.853,946.903,-146.4,-312.076,-1067.5,735.0,-1496.25,1292.0,-124.64,158.08
1213381.903,924.821,-143.228,-303.17,-3377.5,-183.75,-1715.0,1301.12,-129.2,170.24
1213381.953,949.587,-154.147,-319.945,-1820.0,-1382.5,-1295.0,1305.68,-127.68,159.6
1213382.003,941.047,-146.034,-306.525,-1303.75,2458.75,-1330.0,1313.28,-124.64,171.76
1213382.053,937.753,-155.245,-307.867,-1128.75,-227.5,-822.5,1316.32,-132.24,174.8
1213382.103,926.285,-143.228,-304.878,-953.75,-778.75,-2310.0,1308.72,-120.08,170.24
1213382.153,941.718,-149.084,-307.745,-1540.0,-2940.0,-1715.0,1313.28,-123.12,167.2
1213382.203,934.581,-138.043,-315.553,-3526.25,-455.0,-1172.5,1307.2,-126.16,165.68
1213382.253,948.733,-161.101,-302.621,-2196.25,2870.0,192.5,1302.64,-115.52,145.92
1213382.303,933.361,-163.175,-296.155,-262.5,2135.0,-1855.0,1320.88,-138.32,168.72
1213382.353,939.644,-150.792,-293.532,1032.5,437.5,-2476.25,1301.12,-126.16,170.24
1213382.403,940.62,-135.115,-308.05,-2091.25,-3167.5,-1820.0,1313.28,-121.6,162.64
1213382.453,945.134,-145.973,-308.904,-3701.25,-1496.25,-953.75,1308.72,-118.56,173.28
1213382.503,934.52,-157.319,-305.671,-1898.75,1251.25,-1181.25,1288.96,-114.0,164.16
1213382.553,947.879,-144.326,-307.318,-192.5,2380.0,-2187.5,1320.88,-123.12,164.16
1213382.603,937.692,-136.579,-297.375,-1356.25,1933.75,-1496.25,1305.68,-117.04,156.56
1213382.653,937.143,-151.28,-302.072,-1863.75,-901.25,-918.75,1305.68,-124.64,158.08
1213382.703,950.807,-152.317,-302.316,577.5,-980.0,-945.0,1304.16,-115.52,162.64
1213382.753,933.91,-149.328,-293.41,-805.0,577.5,-1898.75,1310.24,-114.0,171.76
1213382.803,946.11,-141.093,-295.789,-498.75,892.5,-1330.0,1298.08,-107.92,162.64
1213382.853,948.123,-145.424,-300.303,-2143.75,1268.75,-971.25,1314.8,-123.12,158.08
1213382.903,943.243,-154.391,-295.057,175.0,-1338.75,-1408.75,1296.56,-120.08,170.24
1213382.953,945.256,-133.895,-294.569,-1356.25,306.25,-157.5,1302.64,-112.48,164.16
1213383.003,933.727,-167.14,-292.495,-822.5,-673.75,-577.5,1307.2,-126.16,167.2
1213383.053,947.94,-154.757,-300.059,1146.25,-1680.0,-1610.0,1296.56,-126.16,161.12
1213383.103,935.74,-148.23,-300.608,-1338.75,-3535.0,-848.75,1299.6,-123.12,158.08
1213383.153,938.668,-157.197,-300.852,-2248.75,1015.0,-1067.5,1301.12,-117.04,162.64
1213383.203,936.594,-150.853,-304.39,-2992.5,-1190.0,-1557.5,1307.2,-121.6,153.52
1213383.253,933.91,-147.986,-293.959,-1863.75,2091.25,-2082.5,1302.64,-126.16,179.36
1213383.303,945.256,-153.232,-296.704,-1435.0,621.25,-1548.75,1302.64,-118.56,170.24
1213383.353,933.971,-147.864,-290.482,-1032.5,-927.5,-2345.0,1319.36,-132.24,176.32
1213383.403,943.365,-131.638,-299.51,-3850.0,-1330.0,-2415.0,1304.16,-120.08,153.52
1213383.453,942.999,-162.992,-300.12,-2765.0,-936.25,236.25,1304.16,-129.2,168.72
1213383.503,947.757,-156.465,-300.486,-367.5,1076.25,-2791.25,1299.6,-123.12,165.68
1213383.553,950.258,-145.424,-292.922,490.0,2572.5,-1636.25,1307.2,-118.56,164.16
1213383.603,929.518,-145.668,-281.271,-1855.0,-875.0,-1365.0,1305.68,-124.64,164.16
1213383.653,943.487,-147.315,-293.959,-2450.0,-2415.0,-2091.25,1313.28,-121.6,170.24
1213383.703,946.781,-144.753,-296.521,-2152.5,17.5,-848.75,1307.2,-120.08,174.8
1213383.753,930.006,-149.511,-292.434,-2065.0,-183.75,-1548.75,1288.96,-124.64,156.56
1213383.803,953.247,-147.193,-299.083,-17.5,-420.0,-971.25,1284.4,-114.0,174.8
1213383.853,933.727,-145.607,-292.251,-1960.0,-210.0,-673.75,1304.16,-114.0,171.76
1213383.903,934.947,-155.001,-295.972,-1233.75,-2030.0,-717.5,1301.12,-109.44,174.8
1213383.953,949.648,-144.814,-291.763,-1347.5,1531.25,-1076.25,1302.64,-121.6,170.24
1213384.003,929.274,-151.524,-291.153,-2205.0,1321.25,-525.0,1319.36,-115.52,164.16
1213384.053,953.125,-152.622,-294.142,-26.25,647.5,-1566.25,1305.68,-127.68,170.24
1213384.103,925.736,-146.888,-292.434,-1216.25,-1356.25,-1347.5,1316.32,-114.0,177.84
1213384.153,962.519,-148.169,-301.462,-1120.0,1697.5,-2170.0,1307.2,-115.52,165.68
1213384.203,927.322,-142.435,-290.299,-2633.75,481.25,-577.5,1308.72,-109.44,162.64
1213384.253,934.642,-162.443,-282.369,-332.5,1102.5,-2248.75,1313.28,-120.08,186.96
1213384.303,948.306,-145.546,-291.092,35.0,516.25,-1330.0,1295.04,-123.12,165.68
1213384.353,936.411,-147.559,-284.809,-1671.25,-630.0,-1487.5,1301.12,-124.64,170.24
1213384.403,936.289,-137.25,-294.508,-3823.75,-1793.75,-2082.5,1299.6,-112.48,183.92
1213384.453,943.487,-144.875,-296.887,-4462.5,-2677.5,-175.0,1301.12,-123.12,162.64
1213384.5031,937.997,-160.308,-296.216,-490.0,962.5,-1968.75,1307.2,-118.56,165.68
1213384.553,949.343,-148.84,-298.351,805.0,210.0,-2913.75,1290.48,-112.48,179.36
1213384.603,947.208,-133.041,-289.262,-2283.75,1478.75,-1356.25,1316.32,-120.08,167.2
1213384.653,941.962,-151.707,-291.58,-1487.5,-385.0,-918.75,1301.12,-112.48,170.24
1213384.703,947.025,-148.84,-284.626,-1111.25,630.0,-1461.25,1308.72,-115.52,164.16
1213384.753,938.546,-142.862,-286.273,323.75,-192.5,-1347.5,1298.08,-112.48,168.72
1213384.803,958.92,-150.243,-286.822,-236.25,437.5,-813.75,1311.76,-129.2,164.16
1213384.853,935.069,-147.925,-275.415,-516.25,656.25,-1312.5,1305.68,-130.72,167.2
1213384.903,943.06,-150.792,-286.395,945.0,-1645.0,-1190.0,1302.64,-124.64,165.68
1213384.953,946.659,-148.718,-280.722,-2660.0,1128.75,-218.75,1308.72,-121.6,182.4
1213385.003,951.661,-168.97,-284.199,708.75,-288.75,-1767.5,1296.56,-112.48,170.24
1213385.053,942.328,-145.302,-287.188,-96.25,665.0,-2100.0,1313.28,-121.6,171.76
1213385.103,957.639,-147.498,-292.068,-2388.75,-1417.5,-1758.75,1298.08,-121.6,167.2
1213385.153,945.988,-155.184,-287.188,-1916.25,2581.25,-1505.0,1307.2,-104.88,171.76
1213385.203,954.284,-155.489,-280.844,-2861.25,1496.25,-1085.0,1311.76,-115.52,180.88
1213385.253,937.509,-155.123,-272.548,-586.25,1356.25,-2082.5,1307.2,-110.96,167.2
1213385.303,951.6,-150.426,-275.293,805.0,656.25,-2362.5,1298.08,-117.04,180.88
1213385.353,952.576,-136.396,-279.075,-2563.75,-507.5,-1566.25,1292.0,-123.12,174.8
1213385.403,949.038,-151.158,-281.82,-3228.75,-227.5,-533.75,1319.36,-114.0,191.52
1213385.453,956.297,-160.979,-276.269,-1251.25,1172.5,-1128.75,1302.64,-124.64,179.36
1213385.503,933.971,-160.308,-275.415,-26.25,-122.5,-2616.25,1304.16,-120.08,185.44
1213385.553,953.735,-137.006,-273.585,148.75,1697.5,-1443.75,1311.76,-115.52,180.88
1213385.603,938.424,-145.607,-270.718,-2257.5,-315.0,-586.25,1307.2,-121.6,162.64
1213385.653,949.16,-155.672,-282.247,-1365.0,-2143.75,-1995.0,1313.28,-123.12,190.0
1213385.703,947.269,-147.376,-273.829,-883.75,210.0,-1618.75,1298.08,-120.08,171.76
1213385.753,942.206,-150.731,-276.94,-1478.75,-875.0,-1242.5,1304.16,-127.68,185.44
1213385.803,942.267,-151.341,-277.245,-428.75,105.0,-1251.25,1299.6,-120.08,182.4
1213385.853,940.62,-141.52,-277.855,-2721.25,-1268.75,-1828.75,1302.64,-112.48,173.28
1213385.903,952.21,-148.413,-287.31,-3605.0,-743.75,-752.5,1310.24,-118.56,186.96
1213385.953,943.609,-154.757,-281.759,-2432.5,647.5,-901.25,1301.12,-129.2,168.72
1213386.003,940.498,-152.5,-268.888,-3403.75,-1522.5,-1058.75,1307.2,-117.04,176.32
1213386.053,941.169,-146.095,-270.779,-2905.0,-4532.5,105.0,1292.0,-115.52,171.76
1213386.103,951.112,-141.398,-276.33,-5057.5,-5057.5,2345.0,1293.52,-124.64,180.88
1213386.153,941.962,-120.78,-284.565,-10307.5,-5661.25,3780.0,1310.24,-120.08,170.24
1213386.203,942.572,-125.782,-289.994,-15898.75,-6790.0,7936.25,1311.76,-121.6,177.84
1213386.253,940.193,-145.485,-305.671,-23073.75,-5337.5,12180.0,1284.4,-126.16,183.92
1213386.303,939.4,-169.763,-312.32,-22531.25,-3605.0,11978.75,1295.04,-127.68,168.72
1213386.353,927.749,-194.468,-320.494,-18943.75,-3430.0,8583.75,1310.24,-135.28,176.32
1213386.403,925.492,-187.026,-324.459,-14980.0,-4182.5,5153.75,1299.6,-133.76,155.04
1213386.453,926.041,-192.577,-326.472,-10412.5,-3097.5,2187.5,1307.2,-138.32,168.72
1213386.503,932.873,-182.939,-332.023,-5355.0,-2800.0,-1251.25,1307.2,-135.28,150.48
1213386.553,929.64,-171.654,-332.45,-4112.5,-1793.75,-2388.75,1307.2,-147.44,164.16
1213386.603,928.298,-170.922,-331.23,-2248.75,-918.75,-2292.5,1299.6,-139.84,161.12
1213386.653,932.812,-162.199,-333.914,-2660.0,-402.5,-2502.5,1290.48,-139.84,155.04
1213386.703,930.067,-169.824,-331.291,-1198.75,743.75,-2441.25,1305.68,-142.88,158.08
1213386.753,920.978,-161.528,-327.631,-463.75,428.75,-2528.75,1287.44,-132.24,161.12
1213386.803,927.81,-160.308,-334.829,-673.75,-831.25,-2082.5,1308.72,-130.72,177.84
1213386.853,927.383,-169.031,-329.888,-166.25,997.5,-1688.75,1284.4,-129.2,165.68
1213386.903,924.15,-161.467,-325.313,-113.75,490.0,-1417.5,1305.68,-139.84,176.32
1213386.953,925.736,-169.458,-321.714,140.0,-962.5,-1627.5,1307.2,-130.72,174.8
1213387.003,935.801,-171.715,-329.461,1155.0,-385.0,-2108.75,1302.64,-136.8,158.08
1213387.053,923.479,-159.637,-327.875,1636.25,-778.75,-2266.25,1308.72,-150.48,173.28
1213387.103,926.407,-160.857,-327.265,-8.75,-953.75,-1898.75,1305.68,-132.24,170.24
1213387.153,927.322,-170.495,-329.156,0.0,-1688.75,-1802.5,1298.08,-133.76,174.8
1213387.203,929.03,-165.066,-329.949,665.0,-1610.0,-2441.25,1285.92,-127.68,164.16
1213387.253,929.213,-170.617,-331.779,1522.5,-1076.25,-2686.25,1302.64,-132.24,161.12
1213387.303,926.834,-168.665,-329.949,2975.0,-1242.5,-2327.5,1308.72,-127.68,164.16
1213387.353,923.479,-162.382,-329.888,3010.0,-840.0,-2362.5,1296.56,-132.24,155.04
1213387.403,927.2,-164.09,-328.668,2003.75,-376.25,-1470.0,1310.24,-126.16,161.12
1213387.453,929.701,-162.199,-328.546,840.0,-1111.25,-1321.25,1284.4,-138.32,162.64
1213387.503,929.03,-173.911,-325.984,-183.75,-8.75,-936.25,1310.24,-142.88,164.16
1213387.553,926.407,-174.643,-323.544,122.5,-175.0,-1706.25,1290.48,-130.72,167.2
1213387.603,925.553,-173.85,-326.777,621.25,-770.0,-1767.5,1313.28,-138.32,158.08
1213387.653,926.773,-170.678,-329.949,306.25,-1146.25,-1513.75,1278.32,-145.92,161.12
1213387.703,923.662,-170.434,-326.899,857.5,-1111.25,-1680.0,1298.08,-124.64,161.12
1213387.753,927.444,-169.275,-328.363,393.75,-647.5,-2047.5,1313.28,-126.16,173.28
1213387.803,929.396,-165.249,-329.156,-490.0,-691.25,-2170.0,1296.56,-136.8,148.96
1213387.853,929.823,-168.055,-328.302,-1478.75,-306.25,-1750.0,1295.04,-126.16,176.32
1213387.903,928.725,-168.787,-326.655,-1443.75,105.0,-1540.0,1296.56,-118.56,150.48
1213387.953,925.98,-170.068,-326.472,-647.5,113.75,-1715.0,1307.2,-130.72,150.48
1213388.003,928.176,-166.591,-322.08,-577.5,280.0,-1505.0,1285.92,-127.68,152.0
1213388.053,926.956,-168.909,-324.459,-490.0,376.25,-1347.5,1290.48,-135.28,161.12
1213388.103,932.873,-165.92,-324.276,-918.75,-647.5,-1785.0,1296.56,-133.76,176.32
1213388.153,929.762,-170.373,-323.971,-455.0,43.75,-1233.75,1290.48,-132.24,153.52
1213388.203,923.784,-172.447,-318.237,-376.25,-262.5,-1557.5,1302.64,-145.92,170.24
1213388.253,922.93,-172.203,-322.019,-43.75,-1207.5,-1487.5,1298.08,-130.72,153.52
1213388.303,930.799,-170.495,-325.069,-831.25,-1085.0,-1461.25,1308.72,-132.24,171.76
1213388.353,930.433,-169.092,-328.79,-866.25,-708.75,-1863.75,1282.88,-136.8,177.84
1213388.403,928.786,-170.312,-325.679,-1067.5,-463.75,-1960.0,1295.04,-136.8,164.16
1213388.453,927.993,-170.007,-326.472,-1618.75,-481.25,-1872.5,1292.0,-120.08,167.2
1213388.503,928.054,-171.41,-325.191,-1295.0,-105.0,-1898.75,1290.48,-121.6,167.2
1213388.553,929.274,-169.641,-323.605,-1163.75,-210.0,-1828.75,1298.08,-148.96,177.84
1213388.603,929.884,-169.397,-326.472,-1015.0,140.0,-1715.0,1295.04,-117.04,147.44
1213388.653,927.261,-168.726,-323.727,-577.5,271.25,-1732.5,1305.68,-124.64,176.32
1213388.703,932.019,-166.957,-322.629,-1207.5,96.25,-1837.5,1287.44,-135.28,176.32
1213388.753,927.81,-169.885,-319.64,-647.5,35.0,-1531.25,1308.72,-130.72,168.72
1213388.803,928.603,-168.787,-318.298,-726.25,560.0,-1680.0,1302.64,-132.24,171.76
1213388.853,926.102,-163.48,-319.945,-708.75,-280.0,-1583.75,1316.32,-130.72,159.6
1213388.903,929.213,-168.299,-319.579,-630.0,-682.5,-1225.0,1276.8,-124.64,179.36
1213388.953,936.411,-170.129,-322.019,-542.5,-743.75,-1557.5,1288.96,-129.2,164.16
1213389.003,931.226,-169.153,-323.788,-568.75,-1233.75,-1881.25,1308.72,-144.4,165.68
1213389.053,930.128,-164.822,-322.263,-1233.75,-17.5,-1531.25,1290.48,-124.64,164.16
1213389.103,929.274,-168.665,-323.788,-1347.5,297.5,-1365.0,1304.16,-127.68,167.2
1213389.153,929.335,-169.824,-322.324,-1540.0,201.25,-1697.5,1293.52,-124.64,165.68
1213389.203,933.788,-168.97,-321.104,-1583.75,358.75,-1916.25,1298.08,-132.24,153.52
1213389.253,929.457,-169.58,-316.651,-1172.5,551.25,-1575.0,1296.56,-129.2,176.32
1213389.303,930.677,-170.312,-316.224,-560.0,140.0,-1715.0,1288.96,-127.68,148.96
1213389.3531,930.86,-166.835,-316.651,-595.0,332.5,-1592.5,1314.8,-136.8,164.16
1213389.403,932.385,-167.628,-316.468,-708.75,918.75,-1513.75,1310.24,-127.68,159.6
1213389.453,931.714,-165.737,-312.93,-612.5,-595.0,-1863.75,1311.76,-126.16,161.12
1213389.503,931.958,-167.628,-310.307,-350.0,227.5,-1557.5,1298.08,-124.64,164.16
1213389.553,932.385,-163.968,-310.917,-1050.0,218.75,-1828.75,1313.28,-135.28,164.16
1213389.603,928.298,-167.872,-311.954,-927.5,-1137.5,-1408.75,1307.2,-136.8,165.68
1213389.653,931.775,-168.848,-314.577,-1312.5,-1067.5,-1723.75,1304.16,-130.72,155.04
1213389.703,936.289,-164.456,-319.884,-1478.75,-805.0,-1706.25,1305.68,-130.72,177.84
1213389.753,933.544,-165.676,-316.041,-1163.75,-393.75,-1251.25,1284.4,-123.12,156.56
1213389.803,931.287,-166.347,-317.993,-1496.25,-140.0,-1636.25,1298.08,-129.2,165.68
1213389.853,933.788,-165.005,-317.566,-1610.0,26.25,-1697.5,1305.68,-133.76,156.56
1213389.903,930.128,-165.005,-317.505,-1548.75,210.0,-1347.5,1293.52,-135.28,174.8
1213389.953,932.141,-168.299,-313.296,-1023.75,218.75,-1478.75,1310.24,-120.08,161.12
1213390.003,931.897,-164.944,-312.747,-988.75,0.0,-1443.75,1325.44,-133.76,173.28
1213390.053,932.507,-167.872,-311.283,-1330.0,-227.5,-1216.25,1308.72,-132.24,182.4
1213390.103,933.422,-167.323,-315.187,-1260.0,-735.0,-2003.75,1296.56,-138.32,159.6
1213390.153,934.825,-170.068,-311.71,-1006.25,1137.5,-1330.0,1305.68,-133.76,170.24
1213390.203,929.945,-168.543,-306.464,-1233.75,-603.75,-1645.0,1305.68,-130.72,161.12
1213390.253,931.165,-167.384,-313.113,-1102.5,-1128.75,-1636.25,1302.64,-135.28,173.28
1213390.303,936.838,-167.933,-318.42,-1592.5,-892.5,-1505.0,1310.24,-133.76,164.16
1213390.353,933.727,-164.212,-318.481,-1470.0,-621.25,-1758.75,1304.16,-126.16,161.12
1213390.403,929.701,-162.077,-313.906,-1330.0,-297.5,-1505.0,1322.4,-130.72,173.28
1213390.453,932.263,-165.066,-315.919,-1365.0,157.5,-1513.75,1296.56,-129.2,162.64
1213390.503,933.361,-167.018,-311.588,-1128.75,105.0,-1610.0,1299.6,-145.92,179.36
1213390.553,936.96,-164.822,-309.209,-1067.5,61.25,-1767.5,1304.16,-129.2,164.16
1213390.603,934.642,-163.297,-309.209,-945.0,-8.75,-1487.5,1304.16,-135.28,170.24
1213390.653,934.764,-161.955,-309.697,-1050.0,-463.75,-1391.25,1307.2,-118.56,174.8
1213390.703,934.52,-166.835,-310.551,-1172.5,-525.0,-1435.0,1299.6,-124.64,161.12
1213390.753,945.134,-165.554,-312.686,-1802.5,-288.75,-1758.75,1313.28,-130.72,159.6
1213390.803,931.47,-164.639,-308.294,-1487.5,-96.25,-1286.25,1305.68,-127.68,158.08
1213390.853,928.908,-165.249,-305.61,-1522.5,-1085.0,-1470.0,1314.8,-123.12,171.76
1213390.903,938.18,-162.077,-312.869,-1645.0,-813.75,-1321.25,1313.28,-132.24,161.12
1213390.953,930.799,-167.689,-315.065,-1592.5,-533.75,-857.5,1302.64,-138.32,159.6
1213391.003,929.762,-165.188,-315.004,-1697.5,-612.5,-1776.25,1305.68,-121.6,155.04
1213391.053,933.3,-161.528,-314.699,-1627.5,-437.5,-1391.25,1305.68,-121.6,162.64
1213391.103,932.751,-165.249,-314.821,-1627.5,-78.75,-1251.25,1307.2,-129.2,176.32
1213391.153,932.324,-165.188,-315.553,-1251.25,-175.0,-1540.0,1293.52,-135.28,165.68
1213391.203,934.398,-161.406,-311.527,-988.75,-43.75,-1417.5,1304.16,-136.8,162.64
1213391.253,933.178,-164.761,-311.344,-875.0,-8.75,-1155.0,1296.56,-124.64,164.16
1213391.303,936.96,-165.066,-308.965,-971.25,-157.5,-1338.75,1314.8,-130.72,167.2
1213391.353,933.3,-161.833,-307.867,-1286.25,-1207.5,-1470.0,1317.84,-121.6,182.4
1213391.403,941.901,-169.153,-310.734,-1548.75,166.25,-1303.75,1308.72,-132.24,165.68
1213391.453,931.592,-166.652,-306.525,-1032.5,-358.75,-1496.25,1305.68,-127.68,165.68
1213391.503,927.017,-166.286,-308.233,-1120.0,-1225.0,-1487.5,1296.56,-115.52,168.72
1213391.553,935.923,-164.761,-314.516,-1443.75,-1312.5,-1461.25,1316.32,-147.44,170.24
1213391.603,933.3,-166.835,-314.76,-1426.25,-455.0,-1820.0,1307.2,-139.84,171.76
1213391.653,930.189,-164.334,-314.394,-1715.0,-638.75,-1846.25,1305.68,-127.68,162.64
1213391.703,933.849,-165.859,-315.614,-1706.25,-437.5,-1452.5,1307.2,-124.64,168.72
1213391.753,932.202,-165.981,-313.54,-1312.5,-428.75,-1837.5,1299.6,-121.6,158.08
1213391.803,933.239,-161.101,-313.235,-1478.75,-323.75,-1435.0,1323.92,-124.64,159.6
1213391.853,934.703,-165.005,-312.564,-1417.5,-61.25,-1356.25,1304.16,-123.12,156.56
1213391.903,935.679,-163.175,-310.978,-761.25,-245.0,-1470.0,1316.32,-133.76,164.16
1213391.953,933.544,-165.127,-310.917,-1330.0,166.25,-1207.5,1290.48,-121.6,164.16
1213392.003,937.631,-160.552,-312.93,-1373.75,-971.25,-1522.5,1302.64,-118.56,167.2
1213392.053,931.226,-165.249,-306.159,-1181.25,87.5,-927.5,1296.56,-132.24,164.16
1213392.103,929.945,-164.822,-306.769,-1277.5,-385.0,-1365.0,1301.12,-132.24,148.96
1213392.153,928.969,-165.798,-310.307,-962.5,-1181.25,-1216.25,1305.68,-136.8,170.24
1213392.203,937.631,-165.005,-316.407,-1050.0,-621.25,-1400.0,1301.12,-138.32,156.56
1213392.253,932.263,-162.87,-312.686,-1338.75,-472.5,-1688.75,1311.76,-127.68,162.64
1213392.303,928.542,-166.469,-312.625,-1715.0,-253.75,-1548.75,1293.52,-141.36,156.56
1213392.353,932.751,-162.26,-311.893,-1645.0,-490.0,-1347.5,1302.64,-129.2,155.04
1213392.403,934.52,-165.859,-313.906,-1487.5,-245.0,-1618.75,1302.64,-132.24,162.64
1213392.453,934.764,-158.783,-314.089,-1706.25,-148.75,-1417.5,1273.76,-127.68,168.72
1213392.503,934.276,-167.628,-310.673,-1750.0,271.25,-1128.75,1314.8,-130.72,176.32
1213392.553,930.921,-167.079,-309.026,-1102.5,297.5,-1627.5,1310.24,-132.24,168.72
1213392.603,933.666,-161.65,-311.405,-1163.75,26.25,-1478.75,1308.72,-136.8,168.72
1213392.653,940.681,-162.077,-311.771,-1951.25,-323.75,-1750.0,1301.12,-132.24,173.28
1213392.703,936.96,-163.297,-305.915,-700.0,586.25,-1452.5,1299.6,-133.76,185.44
1213392.753,931.165,-162.687,-300.73,-1015.0,-175.0,-1181.25,1299.6,-129.2,168.72
1213392.803,931.165,-166.835,-306.525,-665.0,-1146.25,-1487.5,1316.32,-139.84,171.76
1213392.853,936.106,-162.809,-309.27,-1023.75,-560.0,-1330.0,1305.68,-127.68,174.8
1213392.903,939.4,-159.759,-310.856,-2073.75,-271.25,-1662.5,1299.6,-118.56,159.6
1213392.953,932.995,-163.785,-309.331,-1382.5,-761.25,-1277.5,1302.64,-139.84,162.64
1213393.003,934.581,-164.09,-311.283,-1093.75,-542.5,-1715.0,1307.2,-124.64,156.56
1213393.053,939.827,-162.26,-310.734,-1487.5,-280.0,-1487.5,1307.2,-127.68,171.76
1213393.103,932.202,-165.066,-307.806,-1618.75,-17.5,-1198.75,1302.64,-136.8,167.2
1213393.153,932.446,-165.859,-307.135,-1085.0,-183.75,-1023.75,1305.68,-130.72,173.28
1213393.203,937.692,-163.663,-309.209,-1452.5,-148.75,-1303.75,1310.24,-118.56,176.32
1213393.2531,930.982,-166.286,-309.819,-1303.75,-218.75,-1286.25,1298.08,-132.24,168.72
1213393.303,942.084,-168.787,-307.013,-1295.0,1575.0,-1321.25,1320.88,-139.84,171.76
1213393.353,931.348,-164.273,-301.828,-857.5,586.25,-1365.0,1304.16,-124.64,152.0
1213393.403,934.215,-166.652,-303.231,-1225.0,-595.0,-1872.5,1307.2,-127.68,176.32
1213393.453,940.315,-165.127,-305.854,-1811.25,-577.5,-1365.0,1298.08,-120.08,155.04
1213393.503,938.912,-161.65,-306.891,-1601.25,-997.5,-1680.0,1320.88,-130.72,167.2
1213393.553,934.703,-162.077,-304.329,-1680.0,-560.0,-1478.75,1296.56,-139.84,177.84
1213393.603,936.045,-162.809,-306.342,-1750.0,-367.5,-1496.25,1304.16,-127.68,150.48
1213393.653,936.533,-164.822,-307.501,-1207.5,-411.25,-1820.0,1307.2,-118.56,171.76
1213393.703,938.241,-161.467,-308.294,-1260.0,-525.0,-1907.5,1305.68,-132.24,167.2
1213393.753,933.971,-163.785,-304.39,-1408.75,-78.75,-1321.25,1304.16,-129.2,161.12
1213393.803,935.923,-161.528,-301.889,-586.25,-533.75,-1610.0,1296.56,-114.0,167.2
1213393.853,936.96,-159.942,-306.525,-542.5,-437.5,-1347.5,1307.2,-121.6,155.04
